Group,Day00Inoc,Day01NoC,Day03NoC,Day07NoC,Day14NoC,Day21NoC,Day30NoC,Day42NoC,Day01BHET,Day03BHET,Day07BHET,Day14BHET,Day21BHET,Day30BHET,Day42BHET,Day01LowCrys,Day03LowCrys,Day07LowCrys,Day14LowCrys,Day21LowCrys,Day30LowCrys,Day42LowCrys,Day01LowCrysWater,Day03LowCrysWater,Day07LowCrysWater,Day14LowCrysWater,Day21LowCrysWater,Day30LowCrysWater,Day42LowCrysWater,Day01PET,Day03PET,Day07PET,Day14PET,Day21PET,Day30PET,Day42PET,Day01WeatherPET,Day03WeatherPET,Day07WeatherPET,Day14WeatherPET,Day21WeatherPET,Day30WeatherPET,Day42WeatherPET
ASV002498,0.01426268,0.008371003,0.003048316,0,0,0,0.002412662,0,0,0,0,0,0,0,0,0,0.002758583,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002107437,0,0,0,0,0,0,0,0,0,0.001717151,0,0
ASV002499,0.010164151,0,0,0,0,0,0,0.002024619,0,0,0.005876476,0,0,0,0,0,0,0,0,0,0,0,0,0.000891075,0,0.002211313,0,0,0,0.005190222,0.004214874,0,0,0,0,0,0,0,0,0,0,0,0
ASV002500,0.007239923,0,0,0,0,0,0,0,0.007679203,0,0.002761897,0,0,0,0,0,0,0.002314011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV002501,0.012213415,0,0,0,0,0.001278021,0,0,0,0.004221903,0.001958825,0.003402749,0.001710893,0,0,0,0,0,0,0,0,0,0.002267111,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002124902,0,0,0,0,0,0
ASV002502,0.004098529,0.008712319,0,0,0,0.005057402,0,0,0.001361211,0,0,0,0.003507664,0,0,0,0,0,0.001363327,0,0,0,0.002267111,0,0,0,0,0,0,0.003460148,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV002503,0,0,0,0,0,0.00170835,0.005977286,0,0,0,0.001958825,0.002790802,0,0,0,0,0.000728693,0.002314011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003557073,0.003613845,0,0.001562744,0,0,0
ASV002504,0.026088288,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004534222,0,0,0,0,0,0,0.004984051,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV002505,0.017295491,0,0,0,0,0,0,0,0.002490257,0.001082005,0,0,0,0.002107837,0,0.002709366,0.001457386,0.001659779,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00630358,0,0,0,0,0,0,0.00231997
ASV002506,0.010164151,0,0,0.00593331,0,0,0,0,0.001198523,0,0,0,0.003637819,0.002107837,0.003897496,0,0,0.001132016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003557073,0,0,0,0.001717151,0,0
ASV002507,0.015246227,0.016742006,0,0.001248439,0,0,0,0,0,0,0,0,0,0,0.005472555,0,0,0,0,0.001245733,0,0,0,0,0,0,0,0,0,0.001766192,0,0,0.004939003,0,0,0,0.00807885,0,0,0,0,0,0
ASV002508,0.002049264,0,0.001524158,0,0,0,0,0,0,0.00216401,0.003339774,0,0.007015328,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001730074,0.002107437,0,0,0,0,0,0,0.003600253,0,0,0.003434302,0,0
ASV002509,0.002049264,0,0,0,0,0,0.001992429,0,0.002397047,0,0,0,0,0.001490224,0,0,0.001379291,0,0,0,0,0,0,0,0,0.004422626,0.001624273,0.002801591,0,0,0.004214874,0,0,0,0,0,0,0.004188131,0,0,0,0,0
ASV002510,0,0.016742006,0.002785903,0,0.011334013,0.001685801,0.004965832,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004098277,0,0,0,0,0,0,0,0,0,0.004803766,0,0,0,0,0,0,0,0
ASV002511,0,0,0,0,0,0.00170835,0,0,0.003735385,0.00216401,0,0,0,0.002980448,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004939003,0.001977418,0.018195051,0,0,0,0,0,0,0,0
ASV002512,0.004098529,0,0,0,0,0,0.001486701,0,0,0.005467768,0,0,0,0,0,0,0.002224744,0,0,0.001245733,0,0,0,0,0,0.012616705,0,0,0,0.00166135,0,0,0,0,0,0,0,0,0,0.002735941,0,0,0
ASV002513,0.002049264,0,0,0.001248439,0,0,0.001486701,0,0.001245128,0,0,0.005581603,0.001818909,0,0,0,0,0,0,0,0,0,0.009037915,0,0.001968775,0,0,0,0,0,0,0,0,0,0,0,0.002124902,0,0,0,0.004066032,0,0
ASV002514,0.005082076,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002264031,0,0,0.006052876,0,0.004503693,0.002766022,0,0.004422626,0,0,0,0.003532383,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV002515,0,0,0.007358377,0,0,0,0.003984858,0,0,0,0,0,0,0,0,0,0.004449487,0,0,0,0,0,0.003002462,0,0,0,0,0,0,0.003460148,0.00168087,0.008470987,0,0,0,0,0,0,0,0,0,0,0
ASV002516,0.003141394,0.008712319,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002709366,0.002758583,0.001132016,0,0,0,0,0.003002462,0,0,0,0.001650247,0,0,0,0,0,0,0,0,0,0,0.002080473,0.003825921,0.003125488,0,0,0
ASV002517,0,0,0,0,0,0,0.001486701,0,0,0,0,0,0,0.002107837,0,0,0.001457386,0,0,0,0,0,0.003002462,0,0,0,0,0,0,0.003460148,0,0.001867832,0,0,0,0,0.006374705,0,0.003825921,0,0,0,0.002318034
ASV002518,0,0,0,0,0,0.001278021,0,0,0.007609726,0,0,0.005581603,0,0,0,0,0,0.003471017,0,0,0,0,0.003002462,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002094065,0,0,0,0,0
ASV002519,0.003141394,0,0,0,0,0.006833402,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003768342,0.009189142,0,0,0,0,0,0.003460148,0,0,0,0.002375861,0,0,0,0.00151978,0,0,0,0,0
ASV002520,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.005673355,0.002289021,0.001363327,0.001245733,0,0,0.001501231,0,0,0,0,0,0,0,0,0.003735664,0,0,0,0,0,0,0,0,0,0,0
ASV002521,0,0,0,0,0,0,0,0.006073858,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001501231,0,0.00253187,0,0.004692442,0,0,0,0,0.001729446,0,0,0,0,0.003557073,0.00303956,0,0,0,0,0
ASV002522,0.003141394,0,0,0,0,0,0,0,0,0,0,0,0.003637819,0,0,0,0.001457386,0,0,0,0,0,0.001501231,0,0.00393755,0,0,0,0,0.006923807,0,0,0,0.006579301,0,0,0,0,0,0,0,0,0
ASV002523,0,0.005689739,0,0,0,0,0,0,0.005212679,0.002814602,0,0.003402749,0,0,0,0,0,0.001157006,0,0,0,0,0.001501231,0.00178215,0.002049138,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV002524,0,0,0,0.011866619,0,0,0.003984858,0.004008578,0,0,0,0,0,0,0,0,0,0,0,0.002491467,0,0,0.001501231,0,0,0,0,0.007563724,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001498195,0
ASV002525,0,0,0,0.005463534,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001501231,0.004151617,0,0,0,0,0,0,0.006322311,0.001729446,0,0.003954836,0,0,0.003557073,0.004188131,0,0,0,0,0
ASV002526,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002281386,0.005906873,0,0.001187973,0.004982933,0,0,0.005695158,0,0.002049138,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV002527,0,0,0,0,0,0,0,0,0,0,0,0,0.006843573,0,0,0,0,0,0.001363327,0.002491467,0,0.003180257,0,0,0,0,0,0,0,0,0,0,0,0,0.001977887,0,0,0,0,0,0,0.006050705,0.004636069
ASV002528,0,0,0,0,0,0,0,0,0,0,0.001958825,0.005581603,0.013966918,0.009155575,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004803766,0,0,0,0,0,0,0,0
ASV002529,0,0,0,0.002254995,0.003778004,0,0,0,0,0,0,0,0.00513268,0,0,0.005358411,0,0.002264031,0,0,0,0,0,0.002766022,0,0,0,0,0,0,0,0,0,0,0.003955774,0,0.002124902,0,0,0,0,0,0
ASV002530,0.006147793,0,0,0.001248439,0,0,0,0,0.002606339,0,0,0,0.003421787,0,0.005472555,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003557073,0,0.002425124,0.003125488,0,0,0
ASV002531,0,0,0,0,0,0,0,0,0,0,0.008354258,0.006981206,0.003421787,0.003598061,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV002532,0,0,0,0,0,0.001278021,0.001992429,0,0,0,0,0.003402749,0.003421787,0.002980448,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002624465,0,0,0,0,0,0,0,0,0.013914014
ASV002533,0,0,0,0,0,0,0,0,0,0.00216401,0.004211413,0.008799718,0.007059605,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV002534,0,0,0,0,0,0,0,0,0.017524148,0,0,0,0.001710893,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV002535,0,0,0,0.001248439,0,0.002556041,0,0,0,0,0,0.001759944,0.001710893,0.007097199,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004931012,0,0,0,0,0,0.007855335,0,0,0,0
ASV002536,0,0,0.002785903,0,0,0,0,0,0.001361211,0,0,0.002790802,0.008726222,0,0.003897496,0,0,0,0,0,0,0,0,0,0,0,0.003300493,0,0,0,0.00336174,0,0.004939003,0,0,0,0,0,0,0,0,0,0
ASV002537,0,0,0,0.002966655,0,0,0,0,0.002397047,0.003645178,0,0.001701375,0.001710893,0.006578509,0,0,0,0,0,0,0,0,0.002096964,0,0,0,0,0.005042483,0,0,0,0,0,0,0,0,0,0.002094065,0,0,0,0,0
ASV002538,0,0,0.003048316,0,0,0,0,0,0.003851468,0,0,0.003519887,0.005348712,0.004116751,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004803766,0,0.004249803,0,0,0,0,0,0
ASV002539,0,0,0,0,0,0,0,0,0.002606339,0.004978612,0,0,0.003637819,0.002980448,0,0,0,0,0,0,0,0.001590128,0.002096964,0,0.001968775,0,0,0,0,0.00166135,0,0,0,0.001977418,0,0,0,0,0,0,0,0,0
ASV002540,0,0,0,0.002496879,0,0,0,0,0.001198523,0.001407301,0,0.003402749,0.003637819,0,0,0,0,0.001157006,0,0,0,0,0,0,0,0,0,0,0,0,0.004494786,0.003735664,0,0.004353279,0,0,0,0,0,0,0,0,0
ASV002541,0,0,0,0,0,0,0,0,0,0.004221903,0.005876476,0,0.003637819,0,0.0041834,0,0,0,0,0,0,0,0.002267111,0,0,0,0,0,0,0,0,0,0.004297194,0,0,0,0,0,0.004029415,0,0,0,0
ASV002542,0.003141394,0.008534608,0,0,0,0,0,0,0.001198523,0,0,0.001701375,0.001818909,0,0,0,0,0,0,0.001245733,0,0,0.002096964,0.00178215,0,0,0,0,0,0.001730074,0.004214874,0,0,0,0,0,0.004039425,0,0,0,0,0,0
ASV002543,0,0,0,0,0,0,0,0,0,0.003246016,0,0.005162693,0.005326574,0.004470672,0,0,0.000728693,0,0,0,0,0,0,0,0,0,0.001650247,0,0,0.00166135,0,0,0,0,0,0,0,0,0,0,0,0,0.002147628
ASV002544,0.008332053,0,0.004985915,0,0,0,0,0,0.002722422,0,0,0,0.001818909,0,0,0,0,0,0,0.002491467,0,0,0,0,0.001265935,0.004103322,0,0,0,0,0,0,0,0,0,0,0,0,0.004029415,0,0,0,0
ASV002545,0,0.00435616,0,0,0,0,0,0,0,0.005410026,0.00315856,0.003519887,0.001818909,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001966452,0,0,0,0,0,0,0,0.008157938,0,0,0,0,0,0,0
ASV002546,0,0,0.001392952,0.002966655,0.001879099,0,0,0,0.002397047,0.001082005,0,0.001701375,0.001818909,0,0,0,0,0,0,0,0,0,0,0.000891075,0,0,0.001650247,0,0,0.001730074,0.002247393,0,0,0,0,0,0.00807885,0,0.002014707,0,0,0,0
ASV002547,0,0,0,0,0,0,0,0,0,0,0,0,0.001818909,0,0,0,0.001457386,0,0.010468018,0.001245733,0,0.001580628,0,0,0.00253187,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV002548,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.006322511,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV002549,0,0,0,0,0,0,0,0,0,0,0,0.003402749,0,0,0,0,0,0,0,0,0,0,0,0,0.001968775,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004291938,0,0
ASV002550,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001023405,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV002551,0,0,0,0,0,0,0.007969715,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002049138,0.008845252,0,0,0,0,0.006322311,0,0,0.002624465,0,0,0,0,0.002425124,0.001562744,0,0,0
ASV002552,0,0,0.007478872,0,0,0,0.005977286,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.017986896,0,0,0,0,0,0,0,0,0.002148597,0,0.006065017,0,0,0,0,0,0,0,0.004639941
ASV002553,0,0,0,0,0,0,0.008950689,0,0,0,0,0,0,0,0,0,0,0,0,0.002491467,0.001358603,0.001580628,0,0,0,0,0.001521098,0,0,0,0,0,0,0,0,0,0,0,0,0.003125488,0,0,0.006442884
ASV002554,0,0,0.004985915,0,0.007556009,0.006743202,0.00695826,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003932905,0,0,0,0,0,0,0,0,0,0,0,0,0.002145969,0,0
ASV002555,0.002049264,0.005689739,0,0,0.005856661,0.004649622,0.003984858,0,0,0,0,0,0,0,0,0,0.006674231,0.001659779,0,0,0,0,0,0,0,0,0,0,0,0.001730074,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV002556,0,0.005689739,0,0,0.004157313,0,0.001992429,0.012025735,0,0,0,0,0,0,0,0,0,0.003319557,0,0,0,0,0,0,0.004098277,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV002557,0,0,0,0,0,0.003394151,0.001992429,0,0,0,0,0,0,0,0,0,0,0,0,0.0037372,0,0.009483767,0,0,0,0,0,0,0.001739645,0,0,0,0,0,0,0.008157938,0,0,0,0,0,0,0
ASV002558,0,0,0,0,0,0,0.001992429,0.009685264,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.005042483,0.004145421,0,0,0,0.002148597,0.001977418,0,0,0,0,0,0.004103911,0,0,0
ASV002559,0,0,0.00291711,0.006764984,0,0,0.007237985,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000891075,0,0,0,0,0,0,0.005895744,0,0,0,0.004803766,0,0,0,0,0.002735941,0,0,0
ASV002560,0,0,0,0,0,0,0.004825323,0.00951899,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003300493,0.010084966,0,0,0,0,0,0.001977418,0,0,0,0,0,0,0,0.002016902,0
ASV002561,0,0,0,0.007181749,0,0.002556041,0.002412662,0,0,0,0,0,0,0,0,0,0,0,0.002726653,0,0,0,0,0,0,0.002051661,0,0,0,0,0.002247393,0,0,0.002624465,0,0,0,0,0,0,0.004066032,0.005013291,0
ASV002562,0.003141394,0.00435616,0.004178855,0.010268419,0,0.003416701,0.004460104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV002563,0,0,0,0,0,0.001685801,0.004460104,0,0,0,0,0,0.007015328,0,0.0041834,0,0,0,0,0.0037372,0.001977066,0,0,0,0,0,0,0.007563724,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV002564,0,0,0.001524158,0,0,0,0.002973403,0,0,0,0,0,0,0,0,0,0.000728693,0,0,0,0,0,0,0,0.00253187,0,0,0,0,0.010420073,0.00168087,0,0,0.001977418,0,0,0,0,0,0,0.004066032,0,0
ASV002565,0,0,0,0.002496879,0,0,0.002973403,0,0,0,0,0,0,0.002107837,0,0,0,0,0,0,0,0,0.004193927,0,0,0,0,0,0,0,0.004214874,0,0.004939003,0.005000327,0,0,0,0,0,0.00136797,0.002145969,0,0
ASV002566,0,0.008371003,0,0,0,0.004649622,0.002973403,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001580628,0,0,0,0,0.003300493,0,0,0.003532383,0,0,0,0,0,0,0.002124902,0,0,0.004688233,0,0,0
ASV002567,0,0,0,0,0,0.008946144,0.002973403,0.002004289,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003932905,0,0,0,0.001867832,0,0,0,0,0,0,0.003825921,0,0,0,0
ASV002568,0,0,0,0.001248439,0.001879099,0.003416701,0.001486701,0.001878675,0,0,0,0,0,0,0,0,0,0,0,0,0.002046811,0.001590128,0,0,0,0,0.003042195,0,0,0,0,0,0,0,0,0.012607161,0,0,0,0.003125488,0,0,0
ASV002569,0.005190658,0,0,0,0,0.00170835,0.001486701,0,0.004794094,0,0,0.001759944,0,0,0.004040448,0,0,0,0,0,0,0,0.004193927,0,0.001265935,0,0,0,0,0,0,0,0,0,0,0,0.001778537,0,0,0,0,0,0
ASV002570,0,0,0,0,0,0,0.001486701,0,0,0,0,0,0,0,0.002736278,0,0,0,0,0.00129189,0,0,0,0,0,0,0,0,0,0,0,0.006917782,0,0.002375861,0,0.012236907,0,0,0.004029415,0,0,0.002996389,0
ASV002571,0,0,0.004178855,0,0,0,0.001486701,0,0.004794094,0,0.003917651,0,0,0,0,0,0.002758583,0,0,0,0,0,0,0.004151617,0,0,0,0,0,0,0.00168087,0,0,0,0,0,0,0,0,0,0.001717151,0,0
ASV002572,0,0,0,0,0,0,0.001486701,0,0,0,0,0,0.003507664,0,0,0,0.002224744,0.002314011,0.009455399,0.001738375,0,0.001590128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV002573,0,0,0,0,0.002078656,0.00170835,0.001486701,0,0,0.002814602,0.004142845,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.008411136,0,0,0,0,0.00336174,0,0,0,0,0,0,0,0.00191296,0.004369579,0,0,0
ASV002574,0,0.033647616,0,0,0.003778004,0,0.001486701,0,0,0,0,0,0,0,0,0,0,0.001659779,0,0,0,0,0,0,0,0,0,0,0,0.00166135,0.00504261,0,0.004297194,0,0,0,0,0,0,0,0,0,0
ASV002575,0,0,0.004572474,0,0,0.002556041,0.001486701,0,0.001198523,0,0,0,0,0,0,0.001339603,0,0,0,0.001738375,0,0,0,0.005042692,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004029415,0,0,0.007671653,0
ASV002576,0.004098529,0,0,0,0,0,0,0,0.001361211,0.001082005,0,0,0.003507664,0,0,0,0,0,0,0,0,0,0.002267111,0,0,0,0,0.005899357,0,0.005052775,0,0.001729446,0.004931012,0,0,0,0,0,0,0,0,0,0
ASV002577,0,0,0,0,0,0.003371601,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003476749,0,0.003180257,0,0,0.004098277,0,0,0.005899357,0.00347929,0,0,0,0,0,0,0,0,0.002094065,0,0,0,0.002016902,0
ASV002578,0,0,0.007478872,0,0,0,0,0.004049239,0,0,0.001958825,0,0,0,0,0,0,0,0,0,0,0.003180257,0,0,0,0,0,0.001966452,0.001739645,0,0.004214874,0,0.002148597,0.002624465,0,0,0,0,0,0,0,0,0.00231997
ASV002579,0,0,0,0,0,0,0,0.002024619,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003180257,0,0,0,0.006416881,0.003042195,0.001966452,0.001739645,0,0,0,0,0,0,0,0,0,0,0,0.006868604,0.007671653,0
ASV002580,0,0,0.007095965,0,0,0.003371601,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001521098,0.002521241,0,0,0.006322311,0,0.007408505,0,0,0,0,0,0,0,0,0,0
ASV002581,0,0,0.001524158,0.00450999,0.002078656,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004193927,0,0,0,0,0.002521241,0.004145421,0,0,0.005603497,0,0,0.006065017,0,0,0.002080473,0.002014707,0,0,0,0
ASV002582,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002717207,0,0,0,0,0.029438977,0.001650247,0.002521241,0,0,0,0,0.007408505,0,0.001977887,0,0,0,0,0,0,0,0
ASV002583,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003340181,0.003476749,0,0.004741883,0,0,0,0,0,0.002521241,0.022136702,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV002584,0,0,0,0.001248439,0,0.002963821,0,0.002004289,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00393755,0.002211313,0,0.008404774,0,0,0,0,0,0,0,0,0,0,0,0.00710552,0,0,0.002318034
ASV002585,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.008898974,0,0,0,0.003070216,0,0,0,0.006147415,0,0,0,0,0.008516434,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV002586,0.004098529,0,0,0,0,0,0,0,0.00396755,0,0,0,0,0,0,0,0,0,0,0,0.003070216,0.006360514,0,0,0,0,0.001521098,0,0,0.003532383,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV002587,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002758583,0,0.002375946,0.006507013,0.002046811,0.003161256,0,0.00178215,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002145969,0,0
ASV002588,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.005418733,0.003643465,0.00392381,0,0.001738375,0.001977066,0,0,0.000891075,0.004098277,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV002589,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001457386,0.002791794,0.003563919,0.006060528,0.003954132,0,0,0,0,0,0,0,0,0.001730074,0,0,0,0,0,0,0,0.002094065,0,0,0,0,0
ASV002590,0,0,0,0.003745318,0,0,0,0.004008578,0,0,0,0.001701375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.009889436,0,0,0,0,0.003125488,0.001717151,0,0.002147628
ASV002591,0,0,0.002492957,0.002496879,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.005532044,0.005364212,0,0,0,0,0,0,0,0,0,0.005933662,0,0,0,0.004029415,0,0,0.002996389,0
ASV002592,0,0,0,0,0,0,0,0.00375735,0,0,0,0,0,0,0,0,0,0,0,0.002491467,0,0,0.004534222,0,0.005203485,0,0.003300493,0,0,0,0,0,0,0.002375861,0.003955774,0,0,0,0,0,0.002145969,0,0
ASV002593,0,0,0,0,0,0,0,0.006012868,0,0,0,0,0,0,0,0,0,0.002264031,0.010020542,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.005248931,0.001977887,0,0,0,0,0,0.001717151,0,0
ASV002594,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001977887,0,0,0,0,0,0.012651787,0.005531998,0.011592108
ASV002595,0,0,0,0,0.003758198,0,0,0.007891543,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002096964,0,0.001265935,0,0.00327452,0,0.002072711,0.00166135,0,0,0,0,0,0,0,0,0,0,0,0.01150748,0
ASV002596,0.002049264,0,0,0,0.001879099,0,0,0,0,0,0.002761897,0.001701375,0,0,0.011692488,0,0,0,0,0,0,0,0,0.00178215,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.007671653,0
ASV002597,0.004098529,0,0,0.002966655,0,0,0,0,0.004083633,0,0,0,0,0,0,0,0,0.004979336,0.002375946,0,0,0,0,0,0,0,0,0,0,0.001730074,0,0,0.002469502,0,0,0,0.001778537,0,0,0,0,0.003835827,0
ASV002598,0,0,0,0,0,0.006765752,0,0,0.001361211,0,0,0,0,0,0,0,0,0,0,0.006228667,0,0,0,0.000891075,0,0,0,0,0,0.003322701,0,0,0,0,0,0,0,0,0,0,0,0.004033803,0
ASV002599,0,0,0.004985915,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000891075,0.001265935,0,0.001650247,0,0,0,0,0.003458891,0,0,0,0.012607161,0,0,0,0.001562744,0.008132065,0.004494584,0
ASV002600,0.00822347,0,0,0.002254995,0,0,0,0,0,0,0,0.001701375,0,0,0,0,0,0.004628023,0,0.003476749,0,0,0,0,0,0,0,0,0,0.001766192,0,0,0,0,0,0,0,0,0,0,0.003434302,0.002996389,0
ASV002601,0,0,0,0,0.001879099,0,0,0,0,0,0,0,0,0.005038824,0.0041834,0,0,0,0,0,0,0,0,0,0,0,0.001624273,0,0,0,0,0.001729446,0.002782415,0,0,0,0,0,0,0.00136797,0.006437906,0.002996389,0
ASV002602,0.010164151,0,0,0,0,0,0,0,0.002559734,0.005467768,0.006248552,0,0,0.002980448,0,0,0,0,0,0,0,0,0,0,0.001968775,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV002603,0,0,0.004572474,0,0,0,0,0,0.001198523,0,0.00315856,0,0,0.001490224,0.005472555,0,0,0,0.001363327,0.001245733,0,0,0,0,0.003797805,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV002604,0.005082076,0,0,0,0,0,0,0,0,0,0,0.005279831,0,0.006175127,0,0,0,0.005785028,0,0,0,0.003180257,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV002605,0.007239923,0,0,0,0.006235969,0,0,0,0.002397047,0.00216401,0.005876476,0,0,0.004116751,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV002606,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.005358411,0.005517165,0.001132016,0,0.003476749,0,0,0.002267111,0,0.006147415,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV002607,0,0,0.003048316,0,0,0,0,0,0,0,0,0,0,0,0,0.002679205,0.004983326,0.001659779,0,0.005567887,0,0,0,0,0,0.004103322,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV002608,0.006282788,0,0,0.002966655,0,0,0,0,0.001361211,0.003645178,0,0,0,0.006323511,0,0,0,0,0,0,0,0,0,0,0.004098277,0,0,0,0,0,0,0.001729446,0,0,0,0,0.005817961,0,0,0.001562744,0,0,0
ASV002609,0,0,0,0,0,0.006788302,0,0,0,0,0.001958825,0.008799718,0,0.004215674,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001729446,0,0,0,0.00630358,0,0,0,0,0.001717151,0,0
