Wavenumber (cm^-1),LC,LC,LC,LC,LC,LC,LC,LC,LC,PET,PET,PET,PET,PET,PET,PET,PET,PET,WPET,WPET,WPET,WPET,WPET,WPET,WPET,WPET,WPET
2230.811696,102.46,100.87,100.54,102.46,100.87,100.54,102.46,100.87,100.54,97.07,97.72,98.8,96.18,98.28,98.75,97.81,98.52,98.24,98.74,99,99,97.89,96.73,100.37,96.63,97.46,97.23
2228.948027,102.63,100.92,100.54,102.63,100.92,100.54,102.63,100.92,100.54,97.1,97.76,98.99,96.33,98.38,98.91,97.92,98.59,98.23,98.51,99.03,99.03,98.06,96.66,100.34,96.58,97.49,97.29
2227.084358,102.71,100.96,100.64,102.71,100.96,100.64,102.71,100.96,100.64,97.08,97.69,98.96,96.5,98.36,98.89,98,98.53,98.34,98.37,98.99,98.99,98.34,96.74,100.35,96.68,97.57,97.41
2225.220689,102.56,100.91,100.86,102.56,100.91,100.86,102.56,100.91,100.86,97.22,97.66,98.82,96.52,98.37,98.75,98.06,98.52,98.4,98.5,99,99,98.28,96.8,100.37,96.8,97.62,97.42
2223.35702,102.45,100.83,100.96,102.45,100.83,100.96,102.45,100.83,100.96,97.18,97.6,98.92,96.55,98.43,98.81,97.99,98.48,98.48,98.54,98.96,98.96,98.17,96.77,100.36,96.98,97.79,97.48
2221.493351,102.39,100.83,100.92,102.39,100.83,100.92,102.39,100.83,100.92,97.04,97.64,98.91,96.68,98.41,98.71,97.9,98.41,98.39,98.52,98.81,98.81,98.18,96.73,100.28,96.96,97.88,97.5
2219.629682,102.54,100.98,100.97,102.54,100.98,100.97,102.54,100.98,100.97,97.13,97.77,98.85,96.8,98.4,98.56,97.92,98.57,98.39,98.69,98.93,98.93,98.16,96.8,100.39,96.8,97.78,97.53
2217.766013,102.39,100.9,100.7,102.39,100.9,100.7,102.39,100.9,100.7,97.38,97.87,98.91,96.64,98.45,98.62,97.97,98.54,98.49,98.77,99.13,99.13,98.12,96.85,100.47,96.73,97.68,97.52
2215.902344,102.2,100.76,100.59,102.2,100.76,100.59,102.2,100.76,100.59,97.33,97.84,99.07,96.52,98.51,98.73,98,98.41,98.59,98.78,99.29,99.29,98.24,96.79,100.47,96.83,97.75,97.55
2214.038675,102.36,100.67,100.69,102.36,100.67,100.69,102.36,100.67,100.69,97.28,97.88,99.09,96.77,98.52,98.85,98.07,98.63,98.62,98.75,99.19,99.19,98.38,96.8,100.34,97.05,97.86,97.63
2212.175006,102.46,100.78,100.61,102.46,100.78,100.61,102.46,100.78,100.61,97.53,97.97,98.99,96.87,98.39,98.91,98.12,98.81,98.42,98.97,99.18,99.18,98.29,96.77,100.4,96.99,97.75,97.54
2210.311337,102.65,100.97,100.63,102.65,100.97,100.63,102.65,100.97,100.63,97.6,97.95,99.04,96.65,98.27,98.85,98.12,98.56,98.22,98.96,99.39,99.39,98.27,96.84,100.64,96.93,97.84,97.53
2208.447669,102.56,101.01,100.68,102.56,101.01,100.68,102.56,101.01,100.68,97.56,98.04,99.03,96.53,98.35,98.71,98.01,98.25,98.39,98.75,99.36,99.36,98.22,96.89,100.69,96.96,97.92,97.4
2206.584,102.55,100.95,100.73,102.55,100.95,100.73,102.55,100.95,100.73,97.39,98.04,98.92,96.64,98.47,98.66,98,98.31,98.56,98.7,99.22,99.22,98.16,96.85,100.64,96.99,97.77,97.24
2204.720331,102.87,101.12,101.19,102.87,101.12,101.19,102.87,101.12,101.19,97.12,97.75,99.14,96.88,98.56,98.89,98.23,98.76,98.68,98.92,99.33,99.33,98.39,97.01,100.76,97.02,97.8,97.48
2202.856662,102.94,101.23,101.02,102.94,101.23,101.02,102.94,101.23,101.02,97.18,97.59,99.28,96.93,98.55,98.94,98.3,98.94,98.82,99.05,99.37,99.37,98.57,97.08,100.83,96.96,97.71,97.71
2200.992993,102.83,101.1,100.78,102.83,101.1,100.78,102.83,101.1,100.78,97.54,97.84,99.1,96.97,98.5,98.86,98.19,98.84,98.91,99.13,99.55,99.55,98.48,96.96,100.79,96.91,97.57,97.67
2199.129324,102.57,100.97,100.69,102.57,100.97,100.69,102.57,100.97,100.69,97.75,98.22,99.14,96.99,98.5,98.9,98.18,98.8,98.91,99.15,99.7,99.7,98.49,97.12,100.67,97.03,97.91,97.81
2197.265655,102.18,100.68,100.54,102.18,100.68,100.54,102.18,100.68,100.54,97.68,98.22,99.29,96.8,98.47,98.88,98.14,98.7,98.83,99.03,99.55,99.55,98.6,97.32,100.75,97.15,98.18,97.88
2195.401986,102.15,100.59,100.69,102.15,100.59,100.69,102.15,100.59,100.69,97.5,98.02,99.25,96.66,98.6,98.81,98.22,98.74,98.88,98.83,99.21,99.21,98.59,97.48,100.75,97.3,98.03,97.81
2193.538317,102.22,100.74,100.85,102.22,100.74,100.85,102.22,100.74,100.85,97.51,98.02,99.26,96.71,98.63,98.8,98.35,98.79,98.82,98.72,99.26,99.26,98.46,97.33,100.61,97.55,97.99,97.81
2191.674648,102.44,100.98,100.83,102.44,100.98,100.83,102.44,100.98,100.83,97.64,98.04,99.32,96.76,98.58,98.81,98.42,98.63,98.84,98.96,99.65,99.65,98.5,96.98,100.79,97.39,98.15,97.81
2189.810979,102.61,101.17,100.82,102.61,101.17,100.82,102.61,101.17,100.82,97.64,97.98,99.24,96.67,98.61,98.81,98.44,98.63,98.86,99.19,99.81,99.81,98.73,96.88,101.12,96.93,98.13,97.69
2187.94731,102.53,100.99,100.77,102.53,100.99,100.77,102.53,100.99,100.77,97.68,98.14,99.3,96.75,98.6,99.02,98.29,98.84,98.77,99.33,99.67,99.67,98.58,96.93,101.08,96.91,97.86,97.47
2186.083642,102.71,100.87,100.95,102.71,100.87,100.95,102.71,100.87,100.95,97.78,98.29,99.22,96.96,98.47,99.03,98.2,98.92,98.72,99.3,99.46,99.46,98.35,96.93,100.9,97.21,97.79,97.49
2184.219973,102.89,101.28,101.17,102.89,101.28,101.17,102.89,101.28,101.17,97.75,98.25,99.19,97.03,98.5,98.82,98.23,98.97,98.85,99.02,99.35,99.35,98.41,96.92,100.68,97.22,97.89,97.68
2182.356304,103,101.41,101.26,103,101.41,101.26,103,101.41,101.26,97.74,98.34,99.34,97.07,98.67,98.83,98.28,98.94,98.99,99.04,99.62,99.62,98.56,97.04,100.65,97.05,97.96,97.81
2180.492635,102.71,101.17,101.06,102.71,101.17,101.06,102.71,101.17,101.06,97.9,98.57,99.34,97.06,98.79,98.99,98.19,98.83,99.02,99.07,99.65,99.65,98.72,97.16,100.72,97.01,97.99,97.84
2178.628966,102.38,100.88,100.64,102.38,100.88,100.64,102.38,100.88,100.64,97.84,98.3,99.47,97.08,98.85,99.09,98.25,98.88,99.14,98.95,99.58,99.58,98.78,97.22,100.75,97.29,98.15,97.93
2176.765297,102.53,100.8,100.67,102.53,100.8,100.67,102.53,100.8,100.67,97.56,97.88,99.41,97.08,98.69,99.01,98.4,98.87,99.1,98.94,99.52,99.52,98.7,97.31,100.63,97.59,98.22,97.96
2174.901628,102.6,100.83,100.76,102.6,100.83,100.76,102.6,100.83,100.76,97.65,98.12,99.17,97.05,98.54,98.93,98.31,98.73,98.96,99,99.44,99.44,98.76,97.4,100.63,97.76,98.13,98.05
2173.037959,102.71,100.97,100.68,102.71,100.97,100.68,102.71,100.97,100.68,97.94,98.55,99.32,97.28,98.7,99.11,98.39,98.82,99.1,98.9,99.3,99.3,99.07,97.51,100.69,97.74,98.21,98.26
2171.17429,103.12,101.13,101.03,103.12,101.13,101.03,103.12,101.13,101.03,97.93,98.53,99.48,97.38,98.75,99.16,98.64,98.99,99.22,98.97,99.32,99.32,99.22,97.52,100.77,97.51,98.29,98.27
2169.310621,103.63,101.45,101.34,103.63,101.45,101.34,103.63,101.45,101.34,97.85,98.26,99.27,97.12,98.65,99.04,98.47,98.94,99.07,99.2,99.46,99.46,98.97,97.36,100.66,97.32,98.16,98.03
2167.446952,103.53,101.45,101.11,103.53,101.45,101.11,103.53,101.45,101.11,97.69,98.31,99.01,97.03,98.54,98.94,98.11,98.88,98.82,99.29,99.6,99.6,98.59,97.07,100.82,97.34,98.04,97.84
2165.583283,103.07,101.23,100.74,103.07,101.23,100.74,103.07,101.23,100.74,97.71,98.54,99.02,97.18,98.52,98.75,98.13,98.87,98.85,99.2,99.9,99.9,98.64,97.11,101.08,97.56,98.08,97.99
2163.719615,103.03,101.04,100.58,103.03,101.04,100.58,103.03,101.04,100.58,98.21,98.69,99.35,97.02,98.48,98.58,98.27,98.83,98.89,99.28,100.34,100.34,98.96,97.33,101.18,97.45,98.2,98.17
2161.855946,103.07,101.24,100.68,103.07,101.24,100.68,103.07,101.24,100.68,98.17,98.65,99.3,96.74,98.49,98.71,98.19,98.7,98.82,99.7,100.55,100.55,99.19,97.45,101.4,97.41,98.43,98.18
2159.992277,102.54,101.17,100.46,102.54,101.17,100.46,102.54,101.17,100.46,97.97,98.62,99.35,97.29,98.76,99.27,98.28,98.82,99.07,100.22,100.71,100.71,99.49,97.98,101.73,98.04,98.97,98.38
2158.128608,102.85,101.53,100.94,102.85,101.53,100.94,102.85,101.53,100.94,98.32,98.82,99.75,97.89,99.09,99.52,98.56,99.08,99.41,100.08,100.43,100.43,99.33,98.06,101.58,98.08,99.01,98.41
2156.264939,103,101.36,100.99,103,101.36,100.99,103,101.36,100.99,98.33,98.9,99.79,97.81,99.22,99.39,98.66,99.28,99.48,99.89,100.21,100.21,98.98,97.44,101.38,97.78,98.56,98.08
2154.40127,102.53,100.75,100.87,102.53,100.75,100.87,102.53,100.75,100.87,98.16,98.73,99.52,97.47,99.11,99.48,98.61,99.27,99.39,99.57,99.71,99.71,98.7,97.32,100.99,97.8,98.24,97.86
2152.537601,102.27,100.87,100.92,102.27,100.87,100.92,102.27,100.87,100.92,97.92,98.46,99.3,97.27,98.97,99.6,98.66,99.1,99.23,99.29,99.37,99.37,98.34,97.21,100.83,97.45,98.08,97.92
2150.673932,102.15,100.75,100.66,102.15,100.75,100.66,102.15,100.75,100.66,97.81,98.31,99.3,97.16,98.91,99.35,98.62,98.94,99.12,99.25,99.43,99.43,98.24,97.13,100.93,97.22,97.96,97.99
2148.810263,102.37,100.83,100.71,102.37,100.83,100.71,102.37,100.83,100.71,97.87,98.31,99.4,97.15,98.95,99.06,98.45,98.91,99.11,99.19,99.58,99.58,98.34,97.26,101.08,97.43,98.01,98.04
2146.946594,102.33,100.84,100.62,102.33,100.84,100.62,102.33,100.84,100.62,97.95,98.27,99.41,97.07,98.91,98.87,98.4,98.86,99.01,98.91,99.55,99.55,98.39,97.21,100.91,97.44,98.11,97.88
2145.082925,102.1,100.5,100.62,102.1,100.5,100.62,102.1,100.5,100.62,97.84,98.09,99.32,96.94,98.83,98.81,98.33,98.86,98.81,99.02,99.52,99.52,98.42,97.16,100.87,97.45,98.22,97.84
2143.219256,102.09,100.44,100.55,102.09,100.44,100.55,102.09,100.44,100.55,97.51,97.98,99.16,97,98.85,99,98.34,98.9,98.84,99.12,99.32,99.32,98.45,97.26,100.76,97.4,98.16,97.88
2141.355587,102.42,100.78,100.61,102.42,100.78,100.61,102.42,100.78,100.61,97.29,98.02,99.09,97.07,98.88,99.19,98.46,98.82,98.99,99.22,99.36,99.36,98.54,97.39,100.83,97.16,98.01,97.66
2139.491919,102.6,101.04,100.78,102.6,101.04,100.78,102.6,101.04,100.78,97.31,98.06,99.16,96.94,98.82,99.08,98.42,98.69,98.87,99.28,99.43,99.43,98.54,97.33,100.88,97.13,98.04,97.68
2137.62825,102.54,101.06,100.81,102.54,101.06,100.81,102.54,101.06,100.81,97.3,98.06,99.11,96.76,98.63,98.88,98.37,98.63,98.58,99.1,99.3,99.3,98.37,97.18,100.67,97.25,98.01,97.82
2135.764581,102.6,101.22,100.99,102.6,101.22,100.99,102.6,101.22,100.99,97.38,98.03,99.09,96.85,98.63,98.84,98.46,98.68,98.55,98.91,99.19,99.19,98.26,97.24,100.62,97.31,97.96,97.7
2133.900912,102.4,101.12,100.93,102.4,101.12,100.93,102.4,101.12,100.93,97.53,97.92,99.14,96.94,98.67,98.87,98.46,98.72,98.66,98.9,99.36,99.36,98.36,97.38,100.79,97.35,97.98,97.55
2132.037243,102.13,100.78,100.71,102.13,100.78,100.71,102.13,100.78,100.71,97.56,97.85,99.03,96.75,98.58,98.89,98.27,98.68,98.65,98.75,99.27,99.27,98.54,97.39,100.62,97.32,97.98,97.68
2130.173574,102.17,100.82,100.85,102.17,100.82,100.85,102.17,100.82,100.85,97.43,97.77,98.89,96.62,98.62,98.95,98.09,98.67,98.53,98.76,99.1,99.1,98.33,97.13,100.48,97.09,97.84,97.65
2128.309905,102.17,100.84,100.72,102.17,100.84,100.72,102.17,100.84,100.72,97.23,97.63,98.88,96.67,98.73,99.06,98.16,98.75,98.55,98.77,98.99,98.99,98.12,96.91,100.4,96.9,97.63,97.4
2126.446236,102.11,100.73,100.52,102.11,100.73,100.52,102.11,100.73,100.52,97.16,97.59,98.95,96.66,98.72,99.11,98.27,98.77,98.69,98.67,98.95,98.95,98.08,96.8,100.36,96.85,97.5,97.23
2124.582567,102.17,100.86,100.65,102.17,100.86,100.65,102.17,100.86,100.65,97.07,97.55,98.91,96.46,98.59,98.92,98.14,98.54,98.54,98.57,98.87,98.87,97.88,96.69,100.32,96.72,97.44,97.16
2122.718898,102.09,100.98,100.62,102.09,100.98,100.62,102.09,100.98,100.62,96.99,97.49,98.88,96.34,98.44,98.65,97.89,98.26,98.27,98.46,98.78,98.78,97.85,96.76,100.25,96.76,97.47,97.25
2120.855229,102.03,100.79,100.36,102.03,100.79,100.36,102.03,100.79,100.36,97.03,97.5,98.97,96.35,98.39,98.64,97.91,98.26,98.21,98.33,98.74,98.74,97.9,96.7,100.14,96.75,97.48,97.24
2118.99156,102.08,100.73,100.49,102.08,100.73,100.49,102.08,100.73,100.49,97.03,97.45,98.85,96.3,98.33,98.69,97.96,98.34,98.21,98.39,98.81,98.81,97.81,96.5,100.22,96.51,97.38,97.11
2117.127892,102.07,100.74,100.57,102.07,100.74,100.57,102.07,100.74,100.57,96.95,97.39,98.68,96.15,98.19,98.58,97.81,98.33,98.16,98.37,98.78,98.78,97.77,96.46,100.23,96.5,97.34,97.1
2115.264223,102.08,100.62,100.47,102.08,100.62,100.47,102.08,100.62,100.47,96.85,97.35,98.65,95.99,98.03,98.41,97.74,98.24,98.03,98.37,98.75,98.75,97.78,96.42,100.26,96.53,97.36,97.08
2113.400554,102.12,100.7,100.53,102.12,100.7,100.53,102.12,100.7,100.53,96.75,97.26,98.69,95.95,98.02,98.3,97.83,98.18,97.98,98.39,98.66,98.66,97.82,96.4,100.21,96.42,97.26,96.86
2111.536885,102.14,100.76,100.55,102.14,100.76,100.55,102.14,100.76,100.55,96.77,97.29,98.78,96.08,98.1,98.35,97.92,98.18,98.02,98.34,98.58,98.58,97.97,96.49,100.14,96.57,97.23,96.86
2109.673216,102.18,100.61,100.52,102.18,100.61,100.52,102.18,100.61,100.52,96.86,97.42,98.75,96.2,98.19,98.44,97.93,98.17,98,98.31,98.62,98.62,97.99,96.54,100.13,96.68,97.29,97.04
2107.809547,102.17,100.56,100.57,102.17,100.56,100.57,102.17,100.56,100.57,96.93,97.46,98.76,96.26,98.36,98.56,97.95,98.27,98.08,98.42,98.69,98.69,97.93,96.59,100.19,96.62,97.36,97.08
2105.945878,102.15,100.67,100.65,102.15,100.67,100.65,102.15,100.67,100.65,96.96,97.42,98.8,96.29,98.34,98.56,98.03,98.33,98.17,98.47,98.59,98.59,98,96.68,100.17,96.62,97.47,97.08
2104.082209,102.06,100.71,100.58,102.06,100.71,100.58,102.06,100.71,100.58,96.9,97.42,98.79,96.34,98.21,98.5,98.01,98.34,98.18,98.41,98.58,98.58,98.04,96.72,100.16,96.66,97.59,97.16
2102.21854,102.15,100.71,100.49,102.15,100.71,100.49,102.15,100.71,100.49,96.85,97.42,98.74,96.28,98.26,98.55,97.82,98.32,98.16,98.39,98.78,98.78,97.95,96.62,100.22,96.64,97.6,97.16
2100.354871,102.19,100.79,100.45,102.19,100.79,100.45,102.19,100.79,100.45,96.93,97.47,98.59,96.15,98.24,98.54,97.71,98.24,98.12,98.38,98.84,98.84,97.91,96.57,100.18,96.61,97.54,97.04
2098.491202,102.05,100.72,100.5,102.05,100.72,100.5,102.05,100.72,100.5,97.04,97.66,98.68,96.22,98.19,98.62,97.82,98.23,98.19,98.33,98.64,98.64,97.94,96.67,100.01,96.58,97.47,96.98
2096.627533,101.94,100.62,100.57,101.94,100.62,100.57,101.94,100.62,100.57,97.05,97.62,98.87,96.35,98.3,98.73,97.93,98.45,98.31,98.5,98.75,98.75,97.92,96.73,100.1,96.63,97.49,97.11
2094.763865,101.99,100.66,100.45,101.99,100.66,100.45,101.99,100.66,100.45,96.91,97.36,98.92,96.37,98.36,98.69,98,98.58,98.38,98.59,98.88,98.88,97.98,96.74,100.31,96.75,97.52,97.32
2092.900196,102.06,100.55,100.29,102.06,100.55,100.29,102.06,100.55,100.29,96.82,97.44,98.91,96.38,98.33,98.67,98.04,98.49,98.31,98.56,98.75,98.75,97.99,96.66,100.41,96.72,97.44,97.32
2091.036527,102.04,100.55,100.43,102.04,100.55,100.43,102.04,100.55,100.43,96.84,97.57,98.77,96.36,98.24,98.68,97.95,98.4,98.2,98.51,98.57,98.57,97.88,96.65,100.28,96.59,97.4,97.21
2089.172858,101.93,100.69,100.64,101.93,100.69,100.64,101.93,100.69,100.64,96.91,97.42,98.67,96.35,98.23,98.62,97.97,98.35,98.25,98.3,98.54,98.54,97.91,96.68,100.07,96.62,97.42,97.29
2087.309189,101.96,100.8,100.6,101.96,100.8,100.6,101.96,100.8,100.6,96.93,97.37,98.77,96.33,98.2,98.59,98.07,98.33,98.32,98.1,98.57,98.57,97.97,96.55,99.88,96.66,97.34,97.26
2085.44552,102.03,100.82,100.62,102.03,100.82,100.62,102.03,100.82,100.62,96.86,97.39,98.96,96.32,98.14,98.59,98.1,98.38,98.32,98.26,98.68,98.68,97.91,96.51,99.97,96.62,97.25,97.07
2083.581851,102.04,100.72,100.54,102.04,100.72,100.54,102.04,100.72,100.54,96.91,97.44,99,96.42,98.19,98.63,98.08,98.48,98.42,98.41,98.75,98.75,97.87,96.58,100.18,96.64,97.24,96.99
2081.718182,101.92,100.56,100.49,101.92,100.56,100.49,101.92,100.56,100.49,97.04,97.58,98.95,96.5,98.35,98.72,98.09,98.53,98.49,98.4,98.79,98.79,97.99,96.67,100.31,96.74,97.36,97.13
2079.854513,101.87,100.5,100.54,101.87,100.5,100.54,101.87,100.5,100.54,96.95,97.59,98.89,96.47,98.4,98.7,98.02,98.52,98.38,98.4,98.74,98.74,98.06,96.66,100.24,96.77,97.4,97.26
2077.990844,101.99,100.59,100.62,101.99,100.59,100.62,101.99,100.59,100.62,96.84,97.52,98.88,96.51,98.39,98.61,98.07,98.58,98.36,98.52,98.75,98.75,98,96.56,100.25,96.83,97.48,97.21
2076.127175,102.1,100.68,100.42,102.1,100.68,100.42,102.1,100.68,100.42,97.03,97.57,98.86,96.42,98.36,98.54,97.98,98.42,98.36,98.62,98.87,98.87,98.03,96.61,100.32,96.86,97.58,97.21
2074.263506,102.3,100.8,100.32,102.3,100.8,100.32,102.3,100.8,100.32,97.14,97.67,98.95,96.34,98.31,98.56,97.88,98.31,98.29,98.6,98.92,98.92,98.04,96.65,100.23,96.75,97.5,97.3
2072.399837,102.36,100.91,100.64,102.36,100.91,100.64,102.36,100.91,100.64,97.09,97.75,99.15,96.52,98.44,98.74,98.04,98.51,98.43,98.64,98.86,98.86,98.03,96.75,100.24,96.74,97.5,97.38
2070.536169,102.23,100.77,100.71,102.23,100.77,100.71,102.23,100.77,100.71,97.19,97.75,99.16,96.58,98.53,98.87,98.13,98.65,98.57,98.82,99.04,99.04,98.25,96.94,100.5,96.9,97.7,97.58
2068.6725,102,100.65,100.53,102,100.65,100.53,102,100.65,100.53,97.34,97.77,99.09,96.48,98.46,98.88,98.06,98.67,98.56,98.69,98.93,98.93,98.35,96.91,100.41,96.96,97.7,97.61
2066.808831,102.07,100.72,100.56,102.07,100.72,100.56,102.07,100.72,100.56,97.4,97.91,99.02,96.58,98.4,98.87,97.96,98.66,98.45,98.59,98.84,98.84,98.21,96.86,100.39,96.95,97.66,97.48
2064.945162,102.23,100.9,100.69,102.23,100.9,100.69,102.23,100.9,100.69,97.41,98.02,98.91,96.73,98.43,98.76,97.92,98.59,98.44,98.74,98.99,98.99,98.22,96.99,100.49,97.08,97.76,97.39
2063.081493,102.13,100.98,100.72,102.13,100.98,100.72,102.13,100.98,100.72,97.34,97.99,98.89,96.74,98.34,98.71,97.95,98.52,98.6,98.9,99.11,99.11,98.33,97.06,100.55,97.2,97.87,97.38
2061.217824,102.14,100.9,100.63,102.14,100.9,100.63,102.14,100.9,100.63,97.37,98.02,98.91,96.67,98.25,98.76,98.16,98.48,98.72,98.99,99.28,99.28,98.34,96.98,100.54,97.2,97.87,97.47
2059.354155,102.29,100.8,100.72,102.29,100.8,100.72,102.29,100.8,100.72,97.55,98.19,99.06,96.75,98.41,98.73,98.36,98.46,98.71,99.04,99.45,99.45,98.4,96.89,100.51,97.21,97.77,97.62
2057.490486,102.22,100.68,100.66,102.22,100.68,100.66,102.22,100.68,100.66,97.56,98.17,99.27,96.97,98.72,98.82,98.38,98.69,98.77,99.01,99.25,99.25,98.39,96.88,100.38,97.24,97.78,97.79
2055.626817,102.27,100.65,100.67,102.27,100.65,100.67,102.27,100.65,100.67,97.52,98.16,99.26,97.08,98.93,98.96,98.45,98.99,98.95,99.01,99.23,99.23,98.35,97.03,100.46,97.3,98.02,97.92
2053.763148,102.43,100.87,100.76,102.43,100.87,100.76,102.43,100.87,100.76,97.59,98.19,99.26,96.98,98.88,99,98.43,99.11,99,98.84,99.2,99.2,98.48,97.29,100.5,97.24,98.13,97.93
2051.899479,102.25,101.04,100.8,102.25,101.04,100.8,102.25,101.04,100.8,97.63,98.18,99.4,96.89,98.8,99.1,98.2,99.06,99.01,98.69,99.06,99.06,98.68,97.44,100.46,97.19,98.08,98.06
2050.03581,102.28,100.77,100.92,102.28,100.77,100.92,102.28,100.77,100.92,97.78,98.4,99.39,97.23,98.9,99.22,98.21,99.07,99.14,98.72,99.07,99.07,98.87,97.48,100.42,97.32,98.11,98.28
2048.172142,102.53,100.76,101.13,102.53,100.76,101.13,102.53,100.76,101.13,98.11,98.76,99.44,97.64,98.96,99.2,98.5,99.19,99.24,99.11,99.49,99.49,98.87,97.38,100.84,97.45,98.07,98.3
2046.308473,102.62,100.96,101.13,102.62,100.96,101.13,102.62,100.96,101.13,98.17,98.84,99.55,97.59,98.8,99.07,98.55,99.14,99.1,99.2,99.81,99.81,98.94,97.46,101.08,97.51,98.19,98.32
2044.444804,102.57,101.22,101.15,102.57,101.22,101.15,102.57,101.22,101.15,98.03,98.72,99.56,97.46,98.6,98.95,98.49,99.15,99.12,99.21,99.95,99.95,99.17,97.79,101.09,97.79,98.51,98.45
2042.581135,102.42,101.08,100.92,102.42,101.08,100.92,102.42,101.08,100.92,98.03,98.64,99.74,97.65,98.72,99.03,98.8,99.3,99.52,99.2,99.63,99.63,99.12,97.7,100.8,98,98.39,98.24
2040.717466,102.42,100.79,100.87,102.42,100.79,100.87,102.42,100.79,100.87,98.11,98.67,99.91,97.87,98.95,99.15,98.79,99.27,99.41,99.1,99.27,99.27,98.91,97.3,100.54,97.85,98.1,98.06
2038.853797,102.43,101.05,100.81,102.43,101.05,100.81,102.43,101.05,100.81,97.97,98.69,99.58,97.47,98.88,98.82,98.4,98.96,99.03,99.22,99.38,99.38,98.7,97.19,100.68,97.58,98.15,98.02
2036.990128,102.36,101.32,100.83,102.36,101.32,100.83,102.36,101.32,100.83,97.99,98.79,99.54,97.35,98.99,98.87,98.53,99.04,99.37,99.49,99.69,99.69,98.87,97.52,100.95,97.63,98.38,98.07
2035.126459,102.32,101.37,101.29,102.32,101.37,101.29,102.32,101.37,101.29,98.22,98.81,99.68,97.59,99.22,99.35,98.65,99.39,99.79,99.5,99.77,99.77,99.1,97.76,100.8,97.78,98.34,98.02
2033.26279,102.37,101.19,101.35,102.37,101.19,101.35,102.37,101.19,101.35,98.45,98.77,99.69,97.78,99.22,99.37,98.55,99.42,99.79,99.58,100.07,100.07,98.8,97.55,100.86,97.61,98.18,97.81
2031.399121,102.36,100.97,101.06,102.36,100.97,101.06,102.36,100.97,101.06,98.6,98.96,99.6,97.83,98.98,99.16,98.52,99.19,99.58,99.57,100.06,100.06,98.49,97.24,101,97.2,98.01,97.84
2029.535452,102.45,100.66,100.82,102.45,100.66,100.82,102.45,100.66,100.82,98.64,99.3,99.25,97.59,98.74,99.14,98.5,98.77,99.36,99.52,99.87,99.87,98.61,97.2,101.1,97.31,97.97,97.84
2027.671783,102.11,100.33,100.3,102.11,100.33,100.3,102.11,100.33,100.3,98.36,99.29,99.11,97.27,98.78,98.89,98.33,98.58,99.28,99.4,99.68,99.68,98.76,97.39,101.12,97.82,98.16,97.78
2025.808115,101.88,100.5,100.38,101.88,100.5,100.38,101.88,100.5,100.38,98.08,98.98,99.5,97.14,98.77,98.94,98.25,98.88,99.2,99.16,99.46,99.46,99.08,97.52,101.09,97.98,98.3,98.27
2023.944446,102.07,100.8,100.87,102.07,100.8,100.87,102.07,100.8,100.87,98.11,98.9,99.8,97.37,98.8,99.23,98.44,99.15,99.27,99.02,99.3,99.3,99.37,97.7,100.98,97.98,98.44,98.78
2022.080777,102.07,100.94,100.8,102.07,100.94,100.8,102.07,100.94,100.8,98.21,98.88,99.72,97.78,98.99,99.28,98.68,99.24,99.48,99.49,99.6,99.6,98.95,97.57,101.39,97.64,98.41,98.54
2020.217108,102.25,100.97,100.57,102.25,100.97,100.57,102.25,100.97,100.57,98.17,98.63,99.51,97.78,99.06,99.19,98.85,99.19,99.5,99.62,99.74,99.74,98.62,97.41,101.35,97.44,98.42,98.32
2018.353439,102.55,100.95,100.69,102.55,100.95,100.69,102.55,100.95,100.69,97.92,98.46,99.63,97.95,99.16,99.24,98.94,99.2,99.42,99.53,99.88,99.88,98.71,97.59,101.01,97.67,98.47,98.35
2016.48977,102.55,100.99,100.83,102.55,100.99,100.83,102.55,100.99,100.83,98.26,98.74,99.77,97.99,99.01,99.26,98.85,99.12,99.26,99.54,99.86,99.86,98.61,97.63,100.79,97.7,98.29,98.08
2014.626101,102.99,101.35,100.89,102.99,101.35,100.89,102.99,101.35,100.89,98.54,98.85,99.79,97.64,98.84,99.22,98.67,99.02,99.28,99.58,100,100,98.7,97.68,100.88,97.52,98.39,98
2012.762432,102.84,101.21,100.49,102.84,101.21,100.49,102.84,101.21,100.49,98.24,98.62,99.5,97.33,98.88,99.09,98.45,99,99.18,99.57,99.99,99.99,98.93,97.82,100.89,97.47,98.54,97.95
2010.898763,102.55,100.99,100.51,102.55,100.99,100.51,102.55,100.99,100.51,98.05,98.59,99.29,97.52,99.09,99.25,98.48,99.26,99.18,99.39,99.69,99.69,98.83,97.69,100.92,97.54,98.42,97.69
2009.035094,102.34,101.03,101.03,102.34,101.03,101.03,102.34,101.03,101.03,97.98,98.51,99.39,97.75,99.22,99.48,98.65,99.38,99.41,99.31,99.43,99.43,98.55,97.52,101.06,97.53,98.15,97.68
2007.171425,102.36,101.17,101.12,102.36,101.17,101.12,102.36,101.17,101.12,98.12,98.44,99.57,97.5,99.11,99.28,98.82,99.24,99.51,99.36,99.4,99.4,98.52,97.46,101.12,97.52,98.07,97.95
2005.307756,102.4,101.12,100.95,102.4,101.12,100.95,102.4,101.12,100.95,98.39,98.72,99.53,97.33,99.09,99.09,98.69,99.07,99.41,99.31,99.52,99.52,98.76,97.5,101.04,97.56,98.18,98.2
